Latitude,Longitude,Density
35.43834836633797,-111.23753055049963,88
35.214621348618465,-111.74007553688791,76
35.27049184658681,-111.40095278974336,98
35.41311453167244,-111.40669356976272,80
35.64439662486967,-111.54694104432501,95
35.5640936045557,-111.57835267588267,95
35.37023847431836,-111.43746784327543,92
35.382535541362984,-111.40876864061144,86
35.51589194522832,-111.3034587511904,93
35.48655037241993,-111.63691838401236,91
35.356446066400906,-111.48128462194259,88
35.22625961207999,-111.66189026773513,97
35.48652570176813,-111.6116611620249,70
35.71071604948963,-111.57791372596236,97
35.77149039375965,-111.46476046006214,96
35.414239887494524,-111.51413954266843,42
35.25655868640468,-111.40000071310935,38
35.38460774695403,-111.74663978566329,94
35.45571544107545,-111.23920908921183,98
35.36853894586891,-111.4010144866276,54
35.43792418121603,-111.38555489089157,97
35.642896228229446,-111.66018271332501,43
35.30868949778941,-111.40368040380858,96
35.45900875186423,-111.70464575909814,84
35.461310569238115,-111.72073046617349,96
35.78479369552551,-111.37389939426075,96
35.76948247946292,-111.36675089473307,54
35.26386109142144,-111.62659786807632,95
35.65763608136178,-111.63750333154024,84
35.477465087618626,-111.73902756914883,99
35.38283221126247,-111.57764082735045,91
35.2246169713824,-111.44270289794173,92
35.35691557269281,-111.40372826818506,67
35.3292976259702,-111.38421012035143,82
35.61532188122191,-111.6745264207746,94
35.374714194418736,-111.3956991574206,69
35.37852018604359,-111.37551281760975,10
35.63793935211471,-111.64939534055566,88
35.51465309169883,-111.50842379836466,74
35.291281278423014,-111.40560807957503,98
35.80013259707213,-111.77371586824694,88
35.38431236007998,-111.35788963440812,71
35.665255739304854,-111.65922753621548,78
35.44426100524544,-111.78906408308471,94
35.693679246789586,-111.4514252015026,33
35.36037433436219,-111.37119910826013,96
35.38581498255075,-111.55522607123004,68
35.68799219204564,-111.46229279865253,96
35.41001296106711,-111.17272838701956,98
35.505946364748304,-111.45305631506278,51
35.36832310062903,-111.56962799294647,55
35.27400438635663,-111.37316269329277,96
35.51459480475901,-111.443788641254,18
35.32156367567961,-111.25748563443463,87
35.43848484340268,-111.78400579871892,83
35.6413405301168,-111.63835662417796,92
35.67766062501904,-111.62973875619143,71
35.48250965136505,-111.71073982367095,96
35.391229746632305,-111.36600970383034,96
35.25022409879234,-111.75443128223424,89
35.443585717762716,-111.25444478279917,98
35.42592360277181,-111.5649987908876,57
35.69680990585053,-111.52952400494269,38
35.25093153395332,-111.32945425575952,77
35.3533974330929,-111.3765541135776,57
35.34658385576272,-111.30832301165526,81
35.41703288655481,-111.3378557042254,99
35.659453303495596,-111.56912548170394,36
35.43300414535865,-111.38083786474543,89
35.46254820956522,-111.73073619678847,74
35.48584322144436,-111.38615563527723,82
35.855847068330654,-111.45190716906869,84
35.392798031393596,-111.57290560565677,96
35.36867809719913,-111.3711800659195,40
35.42175137521802,-111.29140090699131,12
35.25783621349803,-111.76929525853109,95
35.41686060829196,-111.60002980041554,72
35.614336797840934,-111.70678799030748,88
35.679064171935494,-111.45438871264321,77
35.355686545315486,-111.37312736215473,93
35.27777706004728,-111.38143317872496,99
35.19251078663658,-111.72647224670614,29
35.727551950149866,-111.65332345550405,93
35.27187951535275,-111.70146011592125,97
35.48705547947991,-111.45372558927956,77
35.79109605698382,-111.38116049741227,98
35.566265513846965,-111.55590820111243,98
35.645314756374106,-111.64849804355133,72
35.25250494262827,-111.24414396514041,61
35.31280391714252,-111.32418751960539,7
35.55804470004727,-111.57970131246138,93
35.44403746449301,-111.24261675906264,93
35.466488461924484,-111.69904432579128,17
35.728192834066505,-111.58684478848339,77
35.44984197815562,-111.20501810359913,81
35.350029475385455,-111.3775962516105,65
35.270728610521445,-111.57770838545242,63
35.56552793187439,-111.13352386141617,80
35.23987122411974,-111.50314490335623,79
35.28782075515819,-111.66914293242283,98
35.50831186993831,-111.43554969029168,77
35.290028486980646,-111.3997943512536,85
35.435934508121484,-111.74239746516754,71
35.43335549888396,-111.22226588934225,80
35.621075791124106,-111.59384806012511,97
35.411818005493345,-111.15764489245205,92
35.273528093118834,-111.37007090141613,81
35.271383103168766,-111.74218596911767,85
35.456830740618805,-111.22388708520738,78
35.74136739921338,-111.76083107334111,46
35.434285147673435,-111.20769198390616,56
35.37080583457238,-111.4106419118371,69
35.351847787088296,-111.37691443644333,55
35.19982836262276,-111.43510604539341,25
35.43337614566477,-111.55818645204252,47
35.77321414920459,-111.3535257352743,52
35.38553121060238,-111.4014780863886,64
35.45426072256772,-111.733992774606,99
35.38519072493136,-111.57128662937305,63
35.66744163941618,-111.68431252605075,98
35.77003468463236,-111.36543935241014,55
35.3288853523329,-111.40673019457655,65
35.334121241956176,-111.39933994781407,86
35.314638447564896,-111.25230685526193,70
35.33405536414965,-111.32447241931402,93
35.633161945967856,-111.53677485469895,20
35.65676910809501,-111.65652604708241,78
35.453476564423696,-111.1902517849168,53
35.20443187128835,-111.6884303302792,96
35.79549597431992,-111.79214331568811,81
35.618093499731586,-111.59735147680158,80
35.335553476537754,-111.37805092503567,80
35.415112077025945,-111.34708757702202,33
35.425482767554925,-111.24763886573795,79
35.514643673173715,-111.4586055115288,27
35.6187810366055,-111.5700517213033,82
35.78837844134606,-111.77902390648217,91
35.346002929355215,-111.31314365048635,85
35.792463991156346,-111.79612011547721,44
35.485746486321936,-111.26013846084014,92
35.42022372305556,-111.18256702685557,96
35.27553009245092,-111.33969476329999,69
35.4614565833004,-111.75450646682798,72
35.255851881677565,-111.37302117753121,72
35.531229718151465,-111.41576067655748,63
35.344055525741595,-111.42470696894041,55
35.389204874535785,-111.8049522299407,63
35.60859955424101,-111.41762889632014,98
35.64291687953806,-111.49201289051986,87
35.77722026029313,-111.3652873956883,97
35.66459710819043,-111.60111929267049,44
35.44438872793286,-111.72429063173362,81
35.345832422314125,-111.35070035680575,94
35.460528511599215,-111.2342812559632,98
35.878274303556644,-111.30615886275085,83
35.28554566311756,-111.36588159651282,96
35.62050798524795,-111.63800386917646,65
35.79610655143993,-111.77702865984624,47
35.29458464095093,-111.42467667033911,98
35.34906520536443,-111.37216429780045,79
35.65955324968444,-111.5397028322414,78
35.55276785996363,-111.57782689467618,97
35.477845277341146,-111.50240270941073,79
35.40878559444676,-111.33904727729532,58
35.454427009081265,-111.72280782777729,99
35.41202940749895,-111.39153970331694,63
35.377278139575324,-111.37052731396929,99
35.5238626844325,-111.50350985912638,24
35.28216494210691,-111.36103077991187,21
35.3422440022365,-111.3956222926261,95
35.43059818516198,-111.23375750596936,65
34.852687008905725,-111.51954660487472,71
35.440912505812115,-111.42538050759026,93
35.466195274253565,-111.36552577725989,89
35.22839519409633,-111.77569758907893,46
35.30182131046458,-111.20446635520136,88
35.358733939288896,-111.38006870691196,80
35.2791615718325,-111.40767786818807,92
35.326327239667954,-111.39710232529076,62
35.37896123765263,-111.75054024970221,85
35.4839232283632,-111.49570340036614,84
35.27536352070402,-111.40092684463723,90
35.60385751832015,-111.42752300147545,90
35.48509362539325,-111.50526989430665,99
35.460381681634274,-111.71534292727996,81
35.40591792496458,-111.40958500742275,93
35.244765725375814,-111.2436489570712,90
35.632360759887106,-111.4282204087831,71
35.62818834434229,-111.40443546171349,99
35.5283427442301,-111.53654882032009,90
35.4013019169138,-111.43091081447474,42
35.35557450170589,-111.33776955771691,50
35.434340472678706,-111.20758464665549,42
35.40225763679128,-111.33290992824796,97
35.31758909606013,-111.5507939516561,93
35.46285170121255,-111.17572289948517,87
35.2195019284301,-111.74957001772938,71
35.646042501662244,-111.55067865894773,46
35.37755627652825,-111.408438148543,87
35.25336859204287,-111.73534889611963,91
35.380747548036986,-111.56721504418906,91
35.423367880205014,-111.41283517852851,87
35.30485862150137,-111.46893044964114,96
35.688079803436814,-111.62408404590883,73
35.39397442600618,-111.33615784559746,63
35.76928067372311,-111.76855800409854,35
35.775303719745054,-111.15279150321167,79
35.77789300940654,-111.34516268248352,65
35.259382146605475,-111.65556910596351,93
35.220908038215605,-111.64444117577129,21
35.520039506185434,-111.35282828370396,88
35.455377837133305,-111.3734075992085,87
35.676424863000086,-111.40203355762915,95
35.60796063625625,-111.55267159499532,99
35.61952080355058,-111.55982630201797,31
35.501323597133315,-111.54345299189454,98
35.557797563921255,-111.3978734249747,86
35.65805656460141,-111.61499886577202,96
35.280656938383544,-111.70330851051015,56
35.65316654971747,-111.65148114012052,80
35.46087350232931,-111.48391058206785,98
35.621960053147106,-111.62524408535067,59
35.77230611947969,-111.78412901591565,45
35.74689829420166,-111.36049807832472,72
35.41685438519378,-111.41913127173257,59
35.78080126927878,-111.78903371136636,72
35.44829289398125,-111.31002156647864,86
35.25825197583518,-111.2617322741921,50
35.50694342669907,-111.4207853502793,31
35.507361496972614,-111.16482478445207,92
35.43694606604205,-111.2474751592485,58
35.253568336498525,-111.3870204312927,99
35.501437853193764,-111.42969287044842,26
35.301234568727104,-111.34318757271492,88
35.62953855963211,-111.63472968389964,99
35.43047325794233,-111.21014115774258,65
35.342189261495356,-111.38659635486587,60
35.40053734562385,-111.41037705170336,99
35.43674244500864,-111.21631838188456,54
35.657116524967854,-111.64802242926797,53
35.368280595556286,-111.55159087451233,53
35.3714822186494,-111.35481206400075,40
35.226387903479356,-111.67730210785973,69
35.44398187713002,-111.27581330861777,84
35.42681887251353,-111.23589756495136,91
35.45964344527737,-111.26295748767174,87
35.33400563103672,-111.41804015319998,86
35.322483916450786,-111.40265520379374,60
35.24584777374628,-111.66237477679017,86
35.263169204468355,-111.7006354155134,91
35.400214474665106,-111.36041111999899,73
35.38929273774109,-111.36299443858067,96
35.11779863255003,-111.84311186015097,88
35.369833079709764,-111.40729393174459,96
35.27706317707948,-111.41101923802184,89
35.38075530497508,-111.37578155373514,98
35.27125841598385,-111.70849802038674,31
35.794440624519524,-111.77814464973315,98
35.2556436090619,-111.39424277437105,97
35.64821888521333,-111.63924040118359,93
35.69925334567637,-111.74396957914367,78
35.21715500694621,-111.6774498152081,95
35.45454877705123,-111.24719071963916,67
35.34212710327323,-111.3960771991118,92
35.3622387121346,-111.40252820848133,19
35.38026773993185,-111.74831933653647,73
35.507364650679456,-111.44396381245436,38
35.329139186780054,-111.38460345425541,48
35.101834084020496,-111.74610577655562,94
35.2454605678317,-111.31354034269005,83
35.3840775351661,-111.34955332587134,88
35.3084905628852,-111.72259487118716,92
35.55898890035549,-111.57957558837064,92
35.44981432300774,-111.210578269208,90
35.61642918246908,-111.59585274277366,61
35.48336626737309,-111.50272701349253,91
35.82736946661889,-111.35179839007964,97
35.454236901252806,-111.25119334225069,94
35.33062091516419,-111.40275708113614,76
35.63545689315525,-111.56153004874544,92
35.768242417107864,-111.36820122438313,91
35.63023024680772,-111.5916564752101,92
35.32209470296562,-111.42306250598944,89
35.23919295140378,-111.57494805498199,84
35.57745202377076,-111.5272027399824,96
35.391542220037024,-111.49615524233324,83
35.5811243337095,-111.60788209521382,98
35.67190776971114,-111.7074974112104,89
35.62177396774385,-111.56029551143193,86
35.23318086680214,-111.71384512137001,68
35.445174099816875,-111.38722847898482,95
35.37608137444228,-111.7355609299504,77
35.60629783411475,-111.41590248984473,64
35.4180614858256,-111.17738071732457,96
35.77077627852232,-111.77629061724028,87
35.470023554964385,-111.32288879157393,92
35.37971250651889,-111.74489036364169,70
35.57379115250153,-111.41692375746597,16
35.391056600897194,-111.55654685879385,80
35.22708068581008,-111.67351056075834,62
35.23446734857894,-111.41358447403543,44
35.79493998972236,-111.34411676181945,97
35.615510237245836,-111.59689180198143,96
35.62087055512227,-111.62151902452278,52
35.454446288532644,-111.70192188221661,33
35.4195775930878,-111.23357772324857,97
35.61956404528555,-111.4179178841768,83
35.240273381628256,-111.24342548203084,94
35.6540380447641,-111.6614488889688,62
35.478716279221615,-111.75039497330903,98
35.59117298635059,-111.58673037378777,11
35.371979296447925,-111.41473247501067,92
35.38042107257955,-111.41925948801544,63
35.511425169628055,-111.35357504583577,86
35.35553143472261,-111.3963140699589,53
35.67395692831736,-111.6408935122009,53
35.38654331283557,-111.7452721725691,92
35.41551707992012,-111.31624579707615,84
35.616941783145094,-111.44430438314168,98
35.27618858947707,-111.68890833745662,61
35.66406510881983,-111.68054234370872,17
35.81690260695142,-111.75671643469411,57
35.38746934911423,-111.57989480335705,98
35.49264872746206,-111.1758074994135,89
35.34130681960987,-111.64042718214101,79
35.789766003616954,-111.76938864214885,90
35.54945423356497,-111.52583668308675,93
35.521843142811925,-111.66054721567438,81
35.4237855545055,-111.22300098628492,99
35.34432036670832,-111.41509832123346,49
35.610345049258555,-111.4121918735372,90
35.35641605965591,-111.37365569235438,77
35.56608287139798,-111.59168966702083,54
35.37179729179784,-111.49107125470469,91
35.7978588346692,-111.36551201297381,99
35.36708811755386,-111.35375215235416,94
35.443661066013156,-111.2494255899629,84
35.39456806421728,-111.80260997650349,42
35.410739930430275,-111.26540193379132,46
35.206254913951355,-111.64682805400285,45
35.616108615032886,-111.80144132757239,86
35.394487495877904,-111.2628820837775,92
35.428833590291326,-111.39372757661165,56
35.7522797919325,-111.75283217849,37
35.324417188898074,-111.65689577707407,93
35.452654201330624,-111.34641885655661,90
35.60841507369175,-111.42591974503566,96
35.78574761032306,-111.33563911569169,96
35.625753790792125,-111.59213054213747,99
35.274280002247814,-111.63976022373916,99
35.470138439021596,-111.21012622632948,87
35.46089038350496,-111.71997539527842,97
35.56182599244121,-111.57734589567397,96
35.5234523252008,-111.34250019577733,97
35.440992701751256,-111.74882373103895,98
35.4241912176293,-111.55658780835137,82
35.65091501675221,-111.66053737664363,59
35.641362797111995,-111.64105177482122,40
35.347568315984944,-111.38170524655591,46
35.605480124546055,-111.53151944416462,67
35.39311081679341,-111.2591462935852,97
35.47421826480511,-111.43195923648709,93
35.239197027129286,-111.39590681013001,55
35.339930390453176,-111.42635656502767,97
35.620006085843386,-111.59152953232015,81
35.3813251787818,-111.54499677652046,96
35.48675150954727,-111.63954406679059,95
35.819161113099995,-111.80915529853122,35
35.6154405393325,-111.4072081809338,58
35.372669363400135,-111.41837403280634,51
35.46208302006424,-111.72429715517926,96
35.2427261133084,-111.39598874844931,92
35.43626119887057,-111.21456605840837,28
35.43229282652285,-111.36909683016268,93
35.25672172406997,-111.37303874777108,61
35.24673658494818,-111.70053705540312,99
35.621068882246774,-111.53551738433086,73
35.17379905504579,-111.8125034061226,90
35.3800547933114,-111.67862784965887,29
35.36328841324479,-111.34804620758094,74
35.55537865878592,-111.47816901101518,89
35.70100599778658,-111.63879295841848,90
35.32172698815881,-111.41799759641633,98
35.41158214359584,-111.22079446293118,79
35.19023234645357,-111.74180257606717,95
35.50114509884784,-111.4296040921497,67
35.24107907436134,-111.24567596069151,98
35.381897698758465,-111.57755017256353,99
35.48541450720483,-111.25084795286583,95
35.20010229382399,-111.7418847281781,71
35.41299648712298,-111.41252604964455,61
35.33903584421177,-111.42647602073261,94
35.77244950808206,-111.36648269150612,85
35.26069422332377,-111.63961244254938,84
35.4200601478809,-111.24999546238594,80
35.25707916081709,-111.38216378111346,80
35.65423795684361,-111.65077725546573,99
35.657752213575634,-111.64656695102995,70
35.59308846094882,-111.47765108377602,97
35.32958641686765,-111.72697504067082,89
35.2464417834584,-111.64926541931716,92
35.33027487388875,-111.37213267075755,94
35.45832496529578,-111.18387933314727,42
35.58865963194263,-111.43858778563911,68
35.401619407520585,-111.22114654823098,90
35.568205277211064,-111.5746113503424,49
35.38786545407449,-111.3803385851195,68
35.347599321824596,-111.39597477349132,97
35.36215753294592,-111.45104537870216,93
35.62902394248743,-111.6072006999857,99
35.38973621524175,-111.35154812115645,86
35.60524610421407,-111.43316617760703,33
35.75513362835862,-111.77005519061532,48
35.251787863083266,-111.6738011642091,52
35.522576645978646,-111.50090298439908,71
35.39572609996526,-111.32961643455518,93
35.76551092032094,-111.77557309539,83
35.36030133423026,-111.40054094998666,43
35.34261382948545,-111.3977887283289,90
35.51720791177751,-111.54779670941127,93
35.57567842484027,-111.54959615962284,74
35.432119219879056,-111.3797497610496,97
35.31383921288809,-111.4215469641975,81
35.436238737284945,-111.24553118304028,95
35.435245828534164,-111.25406851197337,87
35.704922505277636,-111.39233939060749,26
35.2380070861465,-111.32493325730951,94
35.7606737917337,-111.76788685751846,78
35.43483966154565,-111.38596156965151,94
35.63693170286697,-111.55321844724028,97
35.35687043930497,-111.74968686979372,91
35.36279490295103,-111.57364345366477,78
35.46134684796158,-111.26977694416642,85
35.65504080833744,-111.63156303637906,88
35.25735570711205,-111.40110456566845,33
35.44040556108898,-111.39519689970474,66
35.783370535538936,-111.76386815483352,81
35.251608276856,-111.69173865484349,64
35.504295414496326,-111.49206409990705,80
35.38032168180873,-111.41860697043522,90
35.257572575460024,-111.39343059227808,99
35.33932817371816,-111.66741620893194,96
35.0447330018904,-111.28872468479348,83
35.29518118013306,-111.47534139493908,96
35.25718730778665,-111.38450721862144,94
35.25711689029211,-111.25547490140193,46
35.65337308696316,-111.65190823977218,74
35.243882666634306,-111.37696566137623,73
35.43892636942249,-111.2128285490512,75
35.38811361338405,-111.46134539862706,47
35.2673907169046,-111.38108066205119,35
35.24989078239554,-111.25156927750852,85
35.45401563021586,-111.25113858692433,91
35.68721399573158,-111.66963798657328,95
35.2237466725065,-111.23807645471682,99
35.44675773622801,-111.27700341796857,81
35.60520295164067,-111.66346125916876,67
35.389097811844,-111.41040018296862,99
35.46709240884516,-111.28141488314914,62
35.55629782053008,-111.54794234734209,41
35.360938300511314,-111.3109520708651,94
35.690700090574765,-111.54828834211126,93
35.39703660143663,-111.32894968261066,74
35.782573320075684,-111.80121908977682,85
35.40241220946474,-111.7625375987835,59
35.42445439338245,-111.32271598905143,90
35.443837304116556,-111.24891892065983,86
35.36137504693147,-111.43120712795616,98
35.4545626693523,-111.2199792427954,57
35.670141901059196,-111.68476491690947,97
35.36871687529817,-111.40075961107412,58
35.36462112452771,-111.56529104383895,80
35.618171999904625,-111.44358091209492,71
35.6378572605771,-111.63728274391669,98
35.27188659177195,-111.2351699945944,46
35.684924380392786,-111.44727028290824,50
35.48525217416273,-111.50749602013283,92
35.45782309961866,-111.70911842119088,68
35.40054543991864,-111.39769279698332,85
35.75939862739973,-111.38261862141687,35
35.40070574169043,-111.33239828076097,79
35.55926847364866,-111.63694566181461,44
35.507938211013446,-111.4635316125436,98
35.42211468223086,-111.21320693000918,59
35.1771907146905,-111.74551429798584,33
35.45868985005118,-111.72320634466895,99
35.261310491989015,-111.38676439766803,70
35.65373809079197,-111.65246606813676,96
35.23452899104593,-111.39768790298902,75
35.64472853202831,-111.76443880142449,62
35.48266776871162,-111.49210723864915,74
35.45043846248559,-111.20788626296118,98
35.56622578950128,-111.47896833768502,91
35.36657250153997,-111.49958119118548,82
35.23988136386076,-111.24533745257634,92
35.281842633196646,-111.3980249316405,39
35.62281872313717,-111.61839333958737,96
35.276035675676326,-111.42425785384533,49
35.40498654011158,-111.58074622240835,47
35.43456291065579,-111.39373420327362,82
35.30946286148128,-111.38431612480942,96
35.45315049029866,-111.48335059455486,83
35.28757463865951,-111.39245450193874,44
35.28100475778256,-111.40540816144222,74
35.64871430217459,-111.65698799077853,84
35.627815246523795,-111.57899980884163,82
35.43771009915862,-111.24734222194334,81
35.38695851288069,-111.39043364322787,71
35.68982739569029,-111.46771931178361,86
35.325247215673464,-111.60526736182798,88
35.605413686395984,-111.5550820673894,92
35.340142227357774,-111.41762264631421,84
35.454563942959396,-111.38088336574172,99
35.36196450399115,-111.77706926907663,35
35.22256724331946,-111.75999469825422,88
35.33630214177555,-111.38326979860058,99
35.42206589828207,-111.26412422478398,79
35.39255187646094,-111.42587444697402,61
35.41385811867939,-111.36990255705514,27
35.47972812235854,-111.23512466874296,98
35.76784343781832,-111.38280362741793,49
35.27095476532279,-111.40879515499782,83
35.653184306573415,-111.62476015172919,59
35.60188125968395,-111.59745624859713,39
35.28727573142043,-111.48956727186375,92
35.19432574107443,-111.77758963908143,73
35.43836990275241,-111.18365674137029,63
35.82855199312246,-111.76984543215902,97
35.46163572210888,-111.73027647811017,90
35.5749430483759,-111.31233534026227,92
35.46977656662423,-111.13953717874428,91
35.68754173183311,-111.46188473822733,86
35.444204046618694,-111.23250036428799,90
35.32858552664995,-111.34294077698304,95
35.34059972737683,-111.38748230377401,45
35.26748604960358,-111.64643530083572,62
35.33602740335653,-111.38654160790033,17
35.27780663951955,-111.40238787041076,95
35.23707839431899,-111.72505171839737,94
35.38641352444571,-111.3474644310287,88
35.33237399089075,-111.417832073987,64
35.2232122756012,-111.75739991295288,88
35.254827054739664,-111.42946903155324,40
35.50758202581493,-111.44223590332133,98
35.35964728230979,-111.55831498025356,95
35.330489298965375,-111.37585731304698,63
35.21215718872619,-111.6370989993734,38
35.255385511927145,-111.38435784885642,99
35.29232954752617,-111.38973693336337,56
35.325199928940656,-111.40086985290355,60
35.22688050857491,-111.60932844476585,52
35.64814398320346,-111.63776960122604,37
35.59231136021743,-111.59748177391539,66
35.777901868780845,-111.37388942426809,68
35.81497051666314,-111.39558980182584,22
35.42398781405103,-111.40849125596627,56
35.50000271807362,-111.55804647420513,93
35.399985674216786,-111.37898311623317,74
35.33711955698211,-111.40127035323975,88
35.21821648951478,-111.66751620809573,78
35.34036715365798,-111.38128275895096,99
35.35235948509276,-111.41014022709433,61
35.76119393330468,-111.77867321640493,60
35.401907138782875,-111.41560071816615,86
35.65924023284893,-111.62236086821184,31
35.50670255952157,-111.66504118978645,72
35.27291445438865,-111.20558456639758,95
35.194941859939604,-111.6995124270734,50
35.654526212101636,-111.64854970307086,86
35.286357702379206,-111.66524900183528,41
35.33041522021999,-111.39496311002954,98
35.57691320078303,-111.40667003132978,56
35.31281738918063,-111.4136712048343,87
35.2232024634285,-111.24088850762455,98
35.50578694902711,-111.22882592303593,87
35.46130261580131,-111.49771081661066,80
35.63063208200242,-111.51119574197453,93
35.45485085353205,-111.2066318182072,57
35.43687530405277,-111.74046433973675,93
35.79573965924329,-111.77167793389471,46
35.40497027570016,-111.68458173309284,33
35.320922903920994,-111.41916399279741,81
35.3918683006374,-111.29495020227648,78
35.35724149664589,-111.46243701014855,91
35.423373072506735,-111.52463934911451,60
35.52184275428509,-111.42838740474299,97
35.24312635175921,-111.26051270389068,47
35.76052046469461,-111.75778903649915,41
35.34021930174731,-111.78393017816359,93
35.368664904092604,-111.56276148769992,72
35.44299211152423,-111.34726501621374,70
35.18208426411386,-111.76325901846744,78
35.329917101382215,-111.75042021694597,42
35.51478149925806,-111.42714223355466,88
35.402678751309054,-111.42252733891449,39
35.406026793860704,-111.41987045680457,96
35.444887152846796,-111.23117911460174,90
35.51225334811128,-111.56831231361814,53
35.32212054055446,-111.77462461153414,95
35.519128129166944,-111.63635140115203,88
35.69347363797375,-111.66457979410934,93
35.48444493799106,-111.4711487079002,90
35.798717146028345,-111.36375217333378,98
35.61611307096666,-111.42741048510814,79
35.42359590408114,-111.43352016418973,61
35.28728769210079,-111.74436900796414,59
35.34023834935609,-111.41692675533423,80
35.52452523114711,-111.42355045045093,60
35.41430647984642,-111.4145859197332,47
35.60060620846477,-111.52161978693223,88
35.301532230398,-111.6901817248498,39
35.43724130071982,-111.22503243069308,83
35.274463305735935,-111.39581101508946,83
35.55665530168369,-111.69117206994767,93
35.39626541955875,-111.56847426812227,88
35.45154158191432,-111.40674147955816,72
35.780178620074466,-111.77256311948949,73
35.377527944806864,-111.4075196825614,89
35.59788090086799,-111.58062733738768,55
35.35482447054888,-111.42129738135988,75
35.44267558312275,-111.59101870788918,89
35.781434526302355,-111.3682785612723,96
35.32984246447801,-111.3872359095601,46
35.39202843020527,-111.35077031692681,94
35.26176500454816,-111.20979376849753,19
35.372276674220544,-111.36169171550678,75
35.628658196130246,-111.54848979889591,97
35.630083524965244,-111.65303952229135,52
35.20409305239277,-111.70271302035883,93
35.51645471757824,-111.42349542591333,79
35.47854826888418,-111.56412738130341,37
35.39690964657111,-111.441322899811,83
35.31758349532575,-111.35209785377467,55
35.60509919990631,-111.52934486903065,61
35.499855518292996,-111.36394355110455,94
35.27004097218609,-111.6927585952462,73
35.3332527211334,-111.39717690745654,30
35.283899296932134,-111.39755428929887,99
35.40299907979001,-111.37804136152612,64
35.23220113743773,-111.70583080425995,64
35.44964764550909,-111.1978316750384,94
35.37652810976558,-111.28083760890348,78
35.659052431492185,-111.66582215701075,57
35.37968308718415,-111.35745876258366,84
35.26478367901695,-111.4951956480144,75
35.56937194545279,-111.60952305627428,92
35.29078343681571,-111.37631201649226,87
35.46185955591117,-111.45130909731886,97
35.261760051140165,-111.42306728301028,71
35.23895731108718,-111.69362323270921,99
35.321621035944325,-111.36764804359619,92
35.78468264196312,-111.36513148275795,97
35.54121122546237,-111.60491222466392,76
35.80114724170434,-111.33062871889888,97
35.27697400776952,-111.66346508110855,99
35.25031420687432,-111.68989591357902,94
35.45081084833628,-111.20351311864177,94
35.76908984252127,-111.3646417817216,97
35.33520198204142,-111.42678332593464,58
35.63780069494905,-111.5385812720209,82
35.36058627662488,-111.4029316278508,68
35.532399556426164,-111.50688292534869,55
35.522895964113964,-111.83496615881172,63
35.36105780728763,-111.42798613501778,60
35.280224989502535,-111.28572248071704,88
35.41781228088731,-111.57745878530889,45
35.343373860331816,-111.401602057156,83
35.57998127539218,-111.55052077939739,47
35.48238013801882,-111.20965965072357,93
35.21839368202813,-111.18553565776662,87
35.39953001541784,-111.35815431976229,98
35.620879732366326,-111.70477061926451,76
35.40365124298337,-111.44192882343307,95
35.24047989269503,-111.70165721365092,85
35.45582729788117,-111.35360444724458,95
35.503257466422674,-111.43930493347142,98
35.55835727284528,-111.55969964645236,98
35.25620509895591,-111.40522777199038,74
35.25635315867572,-111.65801690009009,99
35.789797018063666,-111.3578228285919,85
35.38292886025338,-111.578196095308,87
35.43039950511057,-111.33721825219291,58
35.44126674569494,-111.39034091387744,95
35.54892656348549,-111.56138787292711,92
35.25639391656086,-111.24149389453629,15
35.633379989256994,-111.55993660183675,94
35.508166480149505,-111.7044550423905,92
35.70398978404699,-111.45765922681845,51
35.412360223504365,-111.21192446522704,51
35.43982646564923,-111.79786166605959,93
35.49456771429524,-111.53478105798192,96
35.22716246112489,-111.75941710096333,89
35.4093441663631,-111.39705944266277,64
35.425614881942586,-111.57305028880383,68
35.58905262114638,-111.48450666685,74
35.442580896307376,-111.21290056697602,96
35.379378117350406,-111.40619592106869,88
35.234836085018806,-111.76012103374386,58
35.48266703036852,-111.71452941457103,44
35.381927041309886,-111.4084785254127,60
35.33757244422426,-111.38672889485052,94
35.23346161728484,-111.66638479887914,68
35.507124196748926,-111.70750755757939,76
35.409330789513085,-111.24274349637646,98
35.791295148578904,-111.37141000224148,94
35.39358384444019,-111.73801043737004,37
35.459885988276966,-111.7660165561773,88
35.39506556210822,-111.33777826561979,76
35.46215360467326,-111.72586294489895,47
35.438217623902105,-111.37350258721114,91
35.384267559824345,-111.56372097752518,94
35.401549936454785,-111.41488527195543,43
35.133220460914885,-111.43351404804741,94
35.21749900086522,-111.756330255004,97
35.223923588594076,-111.68691356371377,76
35.19595727306892,-111.29201922780072,92
35.36134954854699,-111.3592416476617,83
35.65505558113151,-111.73396025665136,73
35.513087974173864,-111.43310482658853,73
35.54851204363538,-111.71835961586756,90
35.626812156558074,-111.5922557658479,87
35.78522460494723,-111.36668819293325,61
35.43707447522705,-111.25533099406302,95
35.28266474839933,-111.39663578061946,97
35.71662504207717,-111.44453188976304,58
35.27040884123394,-111.69622425235168,90
35.74633542626595,-111.44091232554842,86
35.347175350942344,-111.39164948563922,84
35.69067077766828,-111.64865138748864,94
35.546164064496395,-111.56694408211496,52
35.53754590474989,-111.39298532570373,86
35.63134233470554,-111.63562439480432,94
35.78824954548084,-111.37940800280127,94
35.28338648429984,-111.41940202021334,50
35.25156722013194,-111.71448617874972,27
35.44027520394385,-111.45016707725348,92
